0.0002	0	1.80583e-12
0.0002	0.01	1.08539e-10
0.0002	0.02	2.7627e-10
0.0002	0.03	6.89103e-10
0.0002	0.04	1.68435e-09
0.0002	0.05	4.03432e-09
0.0002	0.06	9.46875e-09
0.0002	0.07	2.17767e-08
0.0002	0.08	4.9075e-08
0.0002	0.09	1.08365e-07
0.0002	0.1	2.34459e-07
0.0002	0.11	4.97035e-07
0.0002	0.12	1.03237e-06
0.0002	0.13	2.10086e-06
0.0002	0.14	4.18854e-06
0.0002	0.15	8.18116e-06
0.0002	0.16	1.56545e-05
0.0002	0.17	2.93435e-05
0.0002	0.18	5.38789e-05
0.0002	0.19	9.69021e-05
0.0002	0.2	0.000170699
0.0002	0.21	0.000294501
0.0002	0.22	0.000497582
0.0002	0.23	0.000823254
0.0002	0.24	0.00133368
0.0002	0.25	0.00211533
0.0002	0.26	0.00328444
0.0002	0.27	0.00499164
0.0002	0.28	0.00742438
0.0002	0.29	0.0108054
0.0002	0.3	0.0153849
0.0002	0.31	0.0214253
0.0002	0.32	0.0291756
0.0002	0.33	0.0388365
0.0002	0.34	0.0505157
0.0002	0.35	0.0641779
0.0002	0.36	0.0795948
0.0002	0.37	0.096303
0.0002	0.38	0.113578
0.0002	0.39	0.130439
0.0002	0.4	0.145678
0.0002	0.41	0.157943
0.0002	0.42	0.165842
0.0002	0.43	0.168088
0.0002	0.44	0.163648
0.0002	0.45	0.151893
0.0002	0.46	0.132716
0.0002	0.47	0.106603
0.0002	0.48	0.0746369
0.0002	0.49	0.0384316
0.0002	0.5	0
0.0002	0.51	-0.0384316
0.0002	0.52	-0.0746369
0.0002	0.53	-0.106603
0.0002	0.54	-0.132716
0.0002	0.55	-0.151893
0.0002	0.56	-0.163648
0.0002	0.57	-0.168088
0.0002	0.58	-0.165842
0.0002	0.59	-0.157943
0.0002	0.6	-0.145678
0.0002	0.61	-0.130439
0.0002	0.62	-0.113578
0.0002	0.63	-0.096303
0.0002	0.64	-0.0795948
0.0002	0.65	-0.0641779
0.0002	0.66	-0.0505157
0.0002	0.67	-0.0388365
0.0002	0.68	-0.0291756
0.0002	0.69	-0.0214253
0.0002	0.7	-0.0153849
0.0002	0.71	-0.0108054
0.0002	0.72	-0.00742438
0.0002	0.73	-0.00499164
0.0002	0.74	-0.00328444
0.0002	0.75	-0.00211533
0.0002	0.76	-0.00133368
0.0002	0.77	-0.000823254
0.0002	0.78	-0.000497582
0.0002	0.79	-0.000294501
0.0002	0.8	-0.000170699
0.0002	0.81	-9.69021e-05
0.0002	0.82	-5.38789e-05
0.0002	0.83	-2.93435e-05
0.0002	0.84	-1.56545e-05
0.0002	0.85	-8.18116e-06
0.0002	0.86	-4.18854e-06
0.0002	0.87	-2.10086e-06
0.0002	0.88	-1.03237e-06
0.0002	0.89	-4.97035e-07
0.0002	0.9	-2.34459e-07
0.0002	0.91	-1.08365e-07
0.0002	0.92	-4.9075e-08
0.0002	0.93	-2.17767e-08
0.0002	0.94	-9.46875e-09
0.0002	0.95	-4.03432e-09
0.0002	0.96	-1.68435e-09
0.0002	0.97	-6.89103e-10
0.0002	0.98	-2.7627e-10
0.0002	0.99	-8.07633e-11
0.0002	1	9.85951e-11


0.0022	0	3.06319e-23
0.0022	0.01	0.000220455
0.0022	0.02	0.000497582
0.0022	0.03	0.0008973
0.0022	0.04	0.00150438
0.0022	0.05	0.00243269
0.0022	0.06	0.0038359
0.0022	0.07	0.00591828
0.0022	0.08	0.00894442
0.0022	0.09	0.0132462
0.0022	0.1	0.019225
0.0022	0.11	0.0273456
0.0022	0.12	0.0381211
0.0022	0.13	0.0520832
0.0022	0.14	0.0697409
0.0022	0.15	0.0915236
0.0022	0.16	0.117716
0.0022	0.17	0.148386
0.0022	0.18	0.183319
0.0022	0.19	0.221962
0.0022	0.2	0.263394
0.0022	0.21	0.306329
0.0022	0.22	0.349162
0.0022	0.23	0.39005
0.0022	0.24	0.427042
0.0022	0.25	0.458222
0.0022	0.26	0.481877
0.0022	0.27	0.496653
0.0022	0.28	0.501678
0.0022	0.29	0.496653
0.0022	0.3	0.481877
0.0022	0.31	0.458222
0.0022	0.32	0.427042
0.0022	0.33	0.39005
0.0022	0.34	0.349161
0.0022	0.35	0.306328
0.0022	0.36	0.263393
0.0022	0.37	0.22196
0.0022	0.38	0.183315
0.0022	0.39	0.148378
0.0022	0.4	0.117699
0.0022	0.41	0.0914921
0.0022	0.42	0.0696826
0.0022	0.43	0.0519777
0.0022	0.44	0.0379337
0.0022	0.45	0.0270197
0.0022	0.46	0.0186693
0.0022	0.47	0.0123179
0.0022	0.48	0.00742438
0.0022	0.49	0.0034791
0.0022	0.5	-5.55112e-17
0.0022	0.51	-0.0034791
0.0022	0.52	-0.00742438
0.0022	0.53	-0.0123179
0.0022	0.54	-0.0186693
0.0022	0.55	-0.0270197
0.0022	0.56	-0.0379337
0.0022	0.57	-0.0519777
0.0022	0.58	-0.0696826
0.0022	0.59	-0.0914921
0.0022	0.6	-0.117699
0.0022	0.61	-0.148378
0.0022	0.62	-0.183315
0.0022	0.63	-0.22196
0.0022	0.64	-0.263393
0.0022	0.65	-0.306328
0.0022	0.66	-0.349161
0.0022	0.67	-0.39005
0.0022	0.68	-0.427042
0.0022	0.69	-0.458222
0.0022	0.7	-0.481877
0.0022	0.71	-0.496653
0.0022	0.72	-0.501678
0.0022	0.73	-0.496653
0.0022	0.74	-0.481877
0.0022	0.75	-0.458222
0.0022	0.76	-0.427042
0.0022	0.77	-0.39005
0.0022	0.78	-0.349162
0.0022	0.79	-0.306329
0.0022	0.8	-0.263394
0.0022	0.81	-0.221962
0.0022	0.82	-0.183319
0.0022	0.83	-0.148386
0.0022	0.84	-0.117716
0.0022	0.85	-0.0915236
0.0022	0.86	-0.0697409
0.0022	0.87	-0.0520832
0.0022	0.88	-0.038121
0.0022	0.89	-0.0273454
0.0022	0.9	-0.0192244
0.0022	0.91	-0.0132451
0.0022	0.92	-0.00894207
0.0022	0.93	-0.0059135
0.0022	0.94	-0.00382636
0.0022	0.95	-0.00241405
0.0022	0.96	-0.00146867
0.0022	0.97	-0.000830245
0.0022	0.98	-0.000374173
0.0022	0.99	2.17519e-06
0.0022	1	0.000393669


